"Teleostei"
"Adriatic Sea","61%"
"Aegean-Levantine Sea","37%"
"Arctic Ocean","100%"
"Azores","59%"
"Baltic Sea","30%"
"Barents Sea","76%"
"Bay of Biscay and the Iberian Coast","39%"
"Black Sea","39%"
"Celtic Seas","30%"
"Faroes","59%"
"Greater North Sea","28%"
"Greenland Sea","59%"
"Iceland Sea","100%"
"Ionian Sea and the Central Mediterranean Sea","38%"
"Norwegian Sea","60%"
"Oceanic Northeast Atlantic","60%"
"Western Mediterranean Sea","33%"
