"Demospongiae"
"Adriatic Sea","16%"
"Aegean-Levantine Sea","20%"
"Arctic Ocean","100%"
"Azores","21%"
"Baltic Sea","4%"
"Barents Sea","18%"
"Bay of Biscay and the Iberian Coast","13%"
"Black Sea","46%"
"Celtic Seas","6%"
"Faroes","37%"
"Greater North Sea","3%"
"Greenland Sea","34%"
"Iceland Sea","26%"
"Ionian Sea and the Central Mediterranean Sea","22%"
"Norwegian Sea","25%"
"Oceanic Northeast Atlantic","19%"
"Western Mediterranean Sea","14%"
